"text","stars"
"4.5 stars if I could!My mom and I came on New Year's Eve and managed to actually book a table. Apparently it was all booked up for the rest of the night...","5"
"My Spanish friend took us here. He was familiar with everything here, so we let him exercise his executive decisions.As the name suggests, their thing is...","4"
"After two months of eating my way through London this was my least favorite culinary experience. I wanted to love this place -- very cool restaurant with...","2"
"Visited this small Italian restaurant while visiting London.  We were greeted by a host and seated right away.  The interior art decor was gorgeous,...","4"
"Italian ristorante meets hipster neighbourhood.New to the trendy Redchurch st scene, this modern trattoria is fast becoming a local favourite and it is...","4"
"Terrific little place. The breakfast is out of this world. We enjoyed The food and the coffee. Service was wonderful! Poached eggs and fresh toast and fresh...","5"
"Wow! What a terrific view! But do stick to the drinks on the menu. I ordered a martini and they charged me 20 quid!","5"
"Due to many cancellations and postponements, due to Covid19, the time had come to celebrate my 75th birthday (thanks to my partner for the pressie). We had...","5"
"Oblix is one of the finest restaurants in all of London, perched on the 32nd floor of The Shard with sweeping views of the city. You'll pay good money for...","5"
"Not really sure what to call this place so we'll say its a pub/bar/dive bar/restaurant. We came in and were a bit skeptical as we walked down the stairs but...","5"
"Really surprised about this place. Was really feeling like London didn't have a lot of good food after trying a bunch of recommended restaurants. For st of...","5"
"Looked up on Yelp for best brew pubs around St. Pauls and this gem came up. Was walking back to my hotel near covent gardens, turned off Strand street and...","4"
"We found this pub close to our hotel. We were looking for lunch. The bartender told us that he doesn't serve food till 4pm on a Saturday.He told us that...","4"
"Stumbled upon this place while killing time before checking into our stay. The bartender Una was so friendly, we ended up returning multiple times...","5"
"Came for the week to visit London and loooooove this pub. The bartenders are friendly, welcoming, and the beer selection is great. Food is delicious as...","5"
"This was my first ever proper roast in London and I was very VERY happy.I had always seen this place popping up on the ""must try"" places of clapham...","5"
"I was recommended this place for a boozey brunch by a friend and after looking up pictures online couldn't resist it's beautiful Victorian tea room styling....","5"
"As I'm teetotal, I don't frequent pubs but my fine London Yelp friends introduced me to Powder Key Diplomacy after a Yelp eventIT's a unique venue and...","5"
"Gem! Incredible atmosphere! This is a very reasonably priced restaurant that feels like it should be more expensive. The service was great! The food was...","5"
"We love the Ivy and while good, this wouldn't be our first choice of location. A few detractions include very loud and spotty service which is unusual to...","3"
"Swanky, upscale restaurant and bar. Lots of bar space. Extensive cocktail menu, bottled beer, many wines and spirits. Great for groups and business parties....","5"
"Expensive, but excellent.  When I'm in London it a must visit for me.  Food and service is of high standard.","5"
"What can I say, Germanic food is my favorite so when we saw this while we were walking it wasn't even a question about whether to check it out. And it was...","5"
"It was Thanksgiving Day, and I was in London looking for sauerkraut. That may sound odd, but Thanksgiving in my SouthEast Baltimore home is not complete...","3"
"This is one of our fav places in the area. We pretty much had tried everything on the menu and we love it all. Some of our fav:- fried chicken- golden...","5"
"Great little place with good food. Attentive and friendly service; quick as well. Lovely setting with great decoration. It is true that some of the dishes...","5"
"Very good place for Bao. I had their Mr Bao (with pork belly) and their Bao Diddley (with fried chicken) which were both really tasty although a little bit...","4"
"Great pizza and fun restaurant! I came pretty late on a weekend night and luckily had no wait even though the restaurant was full. Got a chance to sit at...","5"
"I love homeslice pizza and this location did not disappoint, it didn't have a queue like the Neal's Yard location does but the food was great and the...","5"
"Homeslice serves the best jumbo-sized pizza (20""!) ever. Period. Considering how filling the portion sizes are, it's quite affordable too at only £4 per...","4"
"Yes!!  Because everyone needs gin for breakfast!Gorgeous outside accommodations.  We each had a double something or another with juniper berries and a...","5"
"I went to the bar on the upstairs floor and did not have a great experience. The wait staff was friendly but our waitress kept trying to memorize our drink...","2"
"Of all the Gin and Tonics had on my trip to London this spot had the most delectable, and has converted into a gin lover! So many different combinations...","5"
"Found this place on Yelp and it's just a quick walk from my hostel.  I was lured in by the pictures. The salad and chicken looked fresh, so i ordered the...","5"
